Ext.ID,merged_count,unmapped_count,mapped_count,host_count,human_count,phix_count,submitted_F_avlength,submitted_R_avlength,merged_avlength,unmapped_avlength,mapped_avlength,perc_unique,p_OralH,p_OralMM,p_OralTM,p_Rumen,p_Sediment.Soil,p_Skin,p_Unknown,submitted_count
MV_029,16396,14151,2245,2052,193,0,57.0353163246666,46.3731352371674,39.2714686508905,38.9442442230231,41.3331848552339,97.9145101382208,0,0,0,0,0,0,100,16423
MV_036,23033925,21397302,1636623,1382902,253720,1,57.7719352433861,51.2742109043016,43.3300406248609,43.6677457746776,39.0578532747004,93.7995158645496,20.9411,0.3713,20.8701,2.4303,5.936,3.4196,46.0316,23051545
MV_038,42374,41830,544,263,281,0,53.6720499823176,51.574089355181,44.2620002831925,44.5260578532154,23.9577205882353,95.3047271012613,0,0,0,0,0,0,100,42415
MV_039,25890902,24803134,1087768,927807,159960,1,62.2350923847539,59.3009578963339,51.7738856684097,52.6072599938379,45.1048982871348,92.265399144621,22.0784,0.3128,13.9039,2.0635,5.2941,2.6973,53.65,25915748
MV_041,227782,222553,5229,2970,2259,0,52.1791420189277,47.7758098335215,40.5963113854475,40.935287324817,25.6232549244597,92.8187427374851,54.2803,0.7609,16.8041,0.2536,0.0634,10.78,17.0577,229399
MV_043,4754569,4567574,186995,132520,54475,0,64.913701047089,60.7028183855759,53.6700718824356,54.458007686356,34.271044680339,94.2447726569943,33.2074,0.3029,19.1434,1.4191,4.3755,3.9429,37.6089,4767694
MV_045,3236028,3039349,196679,173092,23587,0,60.3142275286556,55.4270327995024,48.2744970068244,48.5546069240485,43.945855937848,95.9685945131959,33.1796,0.7615,20.06,0.7833,3.4768,12.6148,29.1241,3252153
MV_046,2919,2789,130,102,28,0,54.582135523614,52.3730321697468,44.8722165125043,45.1871638580136,37.7692307692308,97.9808350444901,0,0,0,0,0,0,100,2922
MV_048,4262364,4197984,64380,36270,28110,0,68.5876927128909,65.471896214616,59.3894411645744,60.4254418311266,26.2834731283007,94.8541711179477,30.4482,0.678,25.4441,0.2865,3.995,11.4885,27.6596,4275207
MV_049,611,532,79,73,6,0,57.4414125200642,57.6982343499197,51.2193126022913,51.9304511278196,45.6455696202532,98.2343499197432,NA,NA,NA,NA,NA,NA,NA,623
MV_051,12975881,12442951,532930,478439,54491,0,63.1997820405374,56.2324393306789,49.3089973621059,49.6561584948779,41.2034113298182,94.4128593359764,30.3339,2.6639,17.5392,0.8968,6.0491,5.4667,37.0503,12995077
MV_052,6762539,6637252,125287,119749,5536,2,68.0060349423858,66.7329758918015,60.41965924337,60.5565967662521,53.1651887266835,95.8218617829854,38.9197,0.9674,35.3926,1.0956,3.6392,2.476,17.5095,6778358
MV_055,1674974,1661676,13298,10830,2468,0,66.4488506579806,63.2373768540828,55.8599333482191,56.4764322286655,42.5822680102271,93.1640949257055,39.239,0.9326,34.5513,2.5023,6.7503,4.6943,11.3301,1677177
MV_056,10374356,10158752,215604,156855,58749,0,60.860956473263,59.7357593567356,52.4406854748381,52.8132209547,34.6090332275839,94.1911875245688,14.4282,0.6263,54.1952,0.6174,3.7717,13.2601,13.1011,10387891
MV_057,20515777,19649334,866443,761035,105406,2,62.8457049812546,60.2654075689502,52.9450644740387,52.9400862645014,53.0579576498396,91.0533311029637,30.9549,2.3006,27.6108,1.137,4.5841,3.6698,29.7428,20537617
MV_058,1270925,1249258,21667,18613,3054,0,70.401995923928,66.5151414918675,59.6662478116333,59.9318859675103,44.5653297641575,92.7617056462782,38.5085,0.5868,39.6223,0.6427,0.4631,0.4751,19.7014,1272794
MV_059,26298911,25667186,631725,507310,124412,3,65.2465096335269,61.7007790725421,54.6770732826161,55.3985159105482,46.6482140171752,96.832202954741,37.6745,0.705,36.6377,0.9299,2.6257,3.9556,17.4717,26423085
MV_060,10140503,5073416,5067087,4933813,133274,0,63.5716971467624,59.3593423131499,52.2797340526402,58.4637928370155,46.6017984297487,90.8563796735799,16.2045,0.576,12.0125,1.3476,17.6446,6.7442,45.4706,10163682
MV_062,5404901,4466200,938701,916499,22202,0,65.8414381659717,63.3909693724255,57.048338905745,58.8471832878062,48.9889219250858,96.8509507204981,37.1801,1.73,26.9781,1.6391,7.1365,4.997,20.3393,5421683
MV_065,8231811,7824741,407070,367303,39767,0,63.3231029134079,57.9519935917882,50.7855761022696,51.6167745360517,45.4131476158892,96.9567456392143,35.9586,1.135,30.8234,1.0536,5.632,6.9939,18.4034,8245670
MV_066,9907146,9175692,731454,706614,24840,0,65.0100561583296,64.7772942763534,58.1407676842554,58.9024456139112,55.4758152939214,95.4249019639318,32.3688,2.1628,25.6488,1.3613,5.4566,4.1398,28.8619,9931029
MV_067,11574205,11105321,468884,384063,84821,0,58.6907657158558,57.1458261278669,49.530680249745,50.0264297628137,37.802138695285,94.4829390976973,33.2838,1.8299,25.6839,1.2817,7.4087,4.4535,26.0586,11588424
MV_068p,9181542,8980096,201446,145384,56062,0,65.7295910229403,60.0024154815078,52.8388597470882,53.2396063471927,34.8332853469416,94.2704079174208,34.8237,1.1697,36.0339,1.0818,4.9897,3.8732,18.028,9203548
MV_070,7285845,7225197,60648,32228,28420,0,63.4287367281706,59.5907844885911,52.7015046298679,52.9026486059826,28.7385239414325,94.8232734887221,46.7628,0.7457,33.6615,1.5628,3.6384,2.0652,11.5636,7294115
MV_072p,6813952,5056264,1757688,1728368,29320,0,64.8459876085697,62.6799359523686,56.2951814160123,55.5723340395201,58.8738928638075,92.7617939711766,36.069,1.5009,27.6458,1.2885,5.6433,7.2779,20.5746,6840534
MV_074,13832404,12554524,1277880,1253995,23885,0,75.118081859355,75.4206759216697,70.8752271839371,71.4841977282452,64.8923999123548,90.4803811320754,26.0582,2.3377,17.6562,0.8635,6.2778,7.0001,39.8065,13894539
MV_075,8676506,8494685,181821,138849,42972,0,59.1885370633745,57.9385242507922,50.6397446160932,50.9574579869648,35.6419830492627,93.787163584162,37.1314,0.9965,37.7626,1.0428,5.1645,3.1473,14.7549,8682871
MV_076,7529694,6882623,647071,602114,44956,1,63.1822420391974,59.9838871533159,53.034333931764,53.9067134724654,49.6765764498795,96.582111093064,32.8208,0.8843,40.8754,1.2707,4.0566,3.8888,16.2034,7558503
MV_077,7205667,7122866,82801,54015,28786,0,62.4505244617549,61.4434807942333,54.2430248303176,54.4970212832868,32.1134648132269,94.3962170918733,37.8487,0.7453,17.719,1.5896,6.0456,3.8013,32.2505,7211584
MV_078,6349701,6220597,129104,107757,21345,2,69.4101884912345,68.2905603908927,62.2210196984078,62.5746170343457,45.2764515429421,91.844994906984,40.0691,0.7417,40.1933,0.955,3.0835,1.8971,13.0603,6366556
MV_079p,9711989,9467698,244291,149093,95197,1,63.4820858614782,54.5475523690096,46.8494419629182,47.354044351647,26.6923668903071,94.5030570342711,37.7124,1.4563,26.8178,1.6209,5.3218,5.3205,21.7503,9722544
MV_081,1750371,1686883,63488,58940,4548,0,52.6385191537761,51.8738383605382,44.2276643065956,44.3782046531976,40.6801127772177,95.1466110205675,51.6772,0.688,31.7494,0.4819,6.3392,3.2445,5.8198,1751404
MV_082,6006384,5902463,103921,98392,5529,0,71.4739112541547,71.924544931305,66.4217880508472,66.6246058636877,55.3803081186671,97.4533246201624,56.1083,0.8461,24.4054,1.4462,3.2713,1.8004,12.1224,6023651
MV_083,2129494,2063313,66181,60570,5611,0,57.6907129183011,54.5482911356769,47.4033676544757,47.5813291536476,41.8550641422765,93.9678346901095,38.7195,1.4347,25.2456,1.6782,13.8487,5.6744,13.399,2131240
MV_087,578457,539931,38526,20325,18201,0,65.7952212901758,40.3925100461122,33.0223715850962,33.8116166695374,21.9612988631054,92.9410235407739,27.6119,2.2388,47.0149,0,0,0,23.1343,580324
MV_088,1436673,1393637,43036,41523,1513,0,64.9895434586316,64.6558628019471,57.3127148627419,57.4393016258897,53.6681383028162,94.3690305317925,43.7446,0.9282,27.5408,1.5813,7.7986,5.1443,13.2621,1438621
MV_089,11042421,10899664,142757,88161,54596,0,61.3678197027276,56.1114976782768,49.1671138964906,49.4449803223292,27.9516801277696,96.4291105103449,39.276,1.1777,34.583,1.3328,4.2879,3.239,16.1037,11062042
MV_090,2751319,2503128,248191,242275,5916,0,62.6036209273638,61.0905739786663,54.4127427608358,54.443824287052,54.0992662908808,97.4947676634481,52.5422,1.0401,26.0604,1.8194,4.6355,4.9703,8.9321,2756200
MV_091,4158055,4079749,78306,46636,31670,0,61.8708320543101,59.1970646986949,52.1439151237778,52.6045114540135,27.5896099915715,97.4330631821513,35.1407,1.0284,35.8179,2.1025,7.8659,3.0458,14.9989,4166591
MV_092,9503964,9085128,418836,400478,18358,0,69.47983635037,67.3130854365191,60.8472729905122,61.1927006421924,53.8394693865857,94.2039049447468,35.11,1.6129,25.478,1.4224,5.0679,3.7799,27.529,9519606
MV_093,3185728,3102419,83309,60580,22728,1,56.773051940315,53.7436543591712,46.4415314176226,46.7623438355683,34.4944843894417,94.8808880125984,33.9971,1.2941,34.8069,1.3749,8.1978,6.3043,14.025,3189276
MV_095,11789313,8180649,3608664,3543052,65609,3,64.6636289654818,58.9387889830061,51.5530781140513,52.3301475225254,51.4835252048958,91.5954751731407,12.5026,0.7619,55.0042,0.4193,4.4849,16.2536,10.5735,11807613
MV_096,887941,859657,28284,21127,7157,0,50.8453597111374,48.9210286173369,41.5378217696896,41.8218917545021,32.9037971998303,93.8446192427962,38.3667,0.3038,27.3231,1.7513,7.1301,4.6462,20.4789,888727
MV_097,3439763,3299191,140572,119502,21070,0,55.5696830386036,53.5915432458867,46.5569034843389,46.5825334150099,45.9553680676095,97.5539236169276,35.2903,2.1162,28.8913,2.1703,8.2445,9.1365,14.1508,3445530
MV_099,8123709,13250236,2997182,1479938,18653,0,63.0508219497239,59.9959982302008,53.0475658347683,53.5399612505015,50.870734576679,97.3464810552408,47.8358,0.2748,10.97,2.1574,3.4609,1.2044,34.0967,8163638
MV_100,13211849,25499828,923870,331035,130898,2,64.0282418042292,55.002396238105,47.3750920102099,47.866359882898,33.6529901393053,94.991618029855,60.5427,0.1527,7.1223,1.4432,1.6568,0.984,28.0983,13228652
MV_102,462742,907376,18108,4765,4289,0,59.0984324726922,46.2607637375964,39.0453168288161,39.3453099927704,23.5705765407555,92.5168433023205,32.6493,0.3478,7.6174,0.3942,1.1478,6.5391,51.3043,465893
MV_103,3308535,6442188,174882,67013,20428,0,61.126067606954,51.9951096324086,44.9272412109892,45.2041598289277,34.7262725723631,94.2135260502115,43.7861,0.2597,8.6403,2.4196,4.286,1.9339,38.6743,3311612
MV_104,17268005,14401325,2866680,2641150,225526,4,66.8778286932965,61.3127157184852,54.777953098809,53.9871246569326,58.7508337170525,91.8069608308495,16.348,0.3538,43.4145,2.6579,3.8973,8.7451,24.5834,17349000
MV_107,117227,93325,23902,22301,1601,0,65.3594801106796,45.2618316282927,37.7489742124255,37.3694615590678,39.2307756673082,92.1767696134352,0,0,27.8689,0,0,0,72.1311,118179
MV_109,843937,836950,6987,3758,3229,0,59.8117491725726,50.851370953895,43.5378446495414,43.6999032200251,23.7234864748819,93.0633132368007,45.0872,0.4778,9.3373,2.607,18.5604,5.2763,18.6539,844485
MV_110,6638664,6507888,130776,118358,12418,0,69.1728142577602,68.3178472027799,62.6043901303033,62.7574189967621,54.9891111518933,94.4979384776987,26.5738,0.4948,25.6695,1.125,5.1988,4.1523,36.7858,6679310
MV_111,108412,98727,9685,8500,1185,0,58.3967425044736,45.5016068363583,38.5654171124968,38.7078408135566,37.1134744450181,92.2831351310626,0,0,12.3894,0,0,0,87.6106,109532
MV_112,10159710,10017823,141887,93088,48798,1,60.8460842366682,59.9005788954591,52.9133941815268,53.7314894663242,32.7018120053282,95.4986546589521,34.7236,0.559,12.565,1.2252,6.7405,5.7838,38.4029,10177658
MV_113,5703691,5668057,35634,29852,5782,0,68.1936868138412,65.8040213195267,58.8688415974849,58.9247371718386,49.9778862883763,92.5030009961317,16.5809,0.2322,8.0558,20.0909,4.7893,1.0066,49.2443,5709320
MV_114,1924577,1829585,94992,83798,11194,0,59.059018729367,49.6432308287851,42.3780212483055,42.4851597493421,40.3144791140307,96.5993987142313,25.9794,0.7541,25.4809,5.0936,8.0335,14.6865,19.9719,1927134
MV_115,5691719,5603094,88625,67016,21609,0,70.0736185124537,65.187350286045,58.6329040488471,58.9471788265555,38.6616755994358,94.5031465049877,26.19,0.3988,25.0752,3.8697,8.2497,3.1813,33.0353,5705046
MV_118,7199112,7060885,138227,94397,43830,0,65.9955330931666,59.6231480602159,52.5855805549351,53.4273894844626,36.6825005244996,95.6658203649043,24.1647,0.5571,28.5059,2.5496,4.1521,9.5811,30.4895,7213045
MV_119,2800207,2749604,50603,42552,8050,1,64.5082296922445,58.5026376395516,51.4365237998477,51.5402883469765,45.7982728296741,91.8028047186509,28.5413,0.4322,20.9086,2.443,2.0501,4.9575,40.6672,2803264
MV_120,423922,421072,2850,1840,1010,0,57.6839491448721,50.2671402711519,43.00659791188,43.0942997872098,29.6035087719298,92.0920875501698,43.5703,1.2458,22.0497,1.937,11.7075,12.7827,6.7071,424264
MV_122,163955,158041,5914,4178,1736,0,56.7316224206773,44.4880063397239,37.2843646122412,37.5323808378838,30.1995265471762,94.1850938357096,54.8807,0,31.2364,1.7354,0,0,12.1475,164045
MV_124,686096,640729,45367,29863,15504,0,62.2137102529076,42.270587515692,35.0295177351274,35.5420747305023,27.7905526043159,93.4358350363875,28.5634,0.338,36.8451,0.169,0.2254,5.0141,28.8451,686654
MV_126,6033356,5757167,276189,259253,16936,0,62.45648044294,60.5735012033496,53.0543785249868,53.096472101643,52.5548048618881,91.972397401986,29.3635,0.2118,21.2677,4.1578,2.8954,2.6531,39.4506,6038561
MV_130,14711460,14285045,426415,265790,160625,0,66.4777008684241,62.3660613163054,55.5757107724182,56.3262794061902,29.9864803067434,93.7595733737197,28.6437,0.2268,14.7639,2.4096,6.5224,1.9314,45.5022,14746942
MV_131,266832,259688,7144,3797,3347,0,49.0590580958229,45.3917311926193,37.6956174671704,38.0725871045254,23.9925811870101,94.3552326940764,7.9038,0,38.488,0,2.4055,0,51.2027,267076
MV_133,10197101,9913982,283119,191847,91270,2,57.2421813919994,53.3392088449418,46.3058094648665,46.6939014010717,32.7159886832039,96.7317488151001,25.1242,0.1877,30.4716,2.4304,4.2959,2.1396,35.3506,10213295
MV_134,1140175,996371,143804,140404,3400,0,57.9029612562758,57.6710458794486,50.0219238274826,49.115461007998,56.7864802091736,92.4087037604693,17.8598,0.369,22.8044,14.8093,1.3038,1.6974,41.1562,1153632
MV_135,3520218,3040454,479764,443437,36327,0,58.0635394280984,53.7248694424441,46.82637580968,46.5098248485259,48.8324843047832,95.8539623236207,23.8646,0.4131,33.2881,0.9682,5.598,13.5739,22.2941,3527180
MV_136,1981410,1593651,387759,384219,3540,0,63.2608088804837,63.0287297930771,56.0998758459885,56.0372641186809,56.3572012512927,92.4697170758772,25.7914,0.4048,31.0846,9.3617,1.645,3.6222,28.0903,1988180
MV_137,91360,53234,38126,37465,661,0,62.8844697779869,62.5341254224237,55.9258756567426,53.6946500356915,59.0412054765777,92.5305856183428,0,0,5.2632,0,0,0,94.7368,93508
MV_139,4743945,4603008,140937,109128,31809,0,57.4806982262529,55.897546696345,48.4769785484444,48.7621294596924,39.1249210640215,92.8794363396076,24.378,0.3971,36.0058,0.774,5.2152,6.8725,26.3575,4747802
MV_140,10209423,9861953,347470,231647,115823,0,60.2520537676056,53.7530329194644,46.3834794581437,47.4058308734588,32.9454916971249,96.3237110596896,20.2437,0.3847,42.1613,1.6081,3.8256,12.2184,19.5582,10239474
MV_148,970266,948370,21896,12898,8998,0,61.4246931604194,55.82510890347,48.2725170211055,48.5881860455308,34.2542473511144,92.9117977145741,40.6073,0,3.3453,0.1287,0.7463,4.632,50.5404,971273
MV_167,12715355,12120187,595168,369788,225377,3,64.0515858114326,50.6179553552788,43.057359310849,43.2134015754047,39.8796642292596,94.2125118639021,83.4604,0.1088,2.0481,0.4229,2.4523,3.0944,8.4131,12726387
MV_169,946598,906964,39634,16203,23430,1,47.7561616475116,42.3918361271484,34.3495929634333,34.9080757339872,21.0522278851491,95.1181742505359,70.3872,0,1.1769,0,0,9.4533,18.9825,947271
MV_175,9697603,9529405,168198,69117,99080,1,54.6527269936154,52.4011638030066,44.9163572689045,45.3231093651702,21.8714550708094,94.9704528502963,91.7453,0.0821,0.7969,0.4211,1.0267,1.0604,4.8675,9706110
MV_201,3212002,5524992,899012,418631,30875,0,57.8434050470985,49.6628243594216,42.2982909101551,42.3319429240803,42.091475975849,96.5126010413449,59.0776,0.3842,4.9816,1.8476,3.3303,3.8684,26.5102,3224625
MV_202,10833954,21161492,506416,149784,103424,0,60.8164085492846,56.1180666326077,49.2474309010358,49.6682232991889,31.6638731793624,97.211525932284,35.0525,0.3311,11.1099,0.9727,5.2987,6.6809,40.5542,10857657
MV_203,2302513,4120976,484050,231121,10904,0,64.3932987815967,62.8932424943063,56.7490624374325,56.8609615780339,55.7964011982233,96.6591435414548,40.212,0.4407,22.7515,1.1577,4.1883,5.9973,25.2526,2309580
MV_204,1174925,2269526,80324,31583,8579,0,53.9764226155802,51.811117300145,44.7562431644573,45.0914464077521,35.2851700612519,94.555752653973,37.9371,0.4237,14.0103,0.9469,4.82,4.0422,37.8198,1175915
MV_206,3567509,7020352,114666,55207,2126,0,74.325327647781,74.9915831092739,69.8538834800417,69.9810015224308,62.0711632044372,93.2517674270909,29.5461,0.6861,11.037,0.8992,5.4296,5.8536,46.5484,3589449
MV_207,2420088,4464220,375956,181684,6294,0,62.8701921530428,60.8433062332412,54.1141917153426,53.9250126561863,56.3605634701933,97.0818911438322,45.2925,0.5362,13.4357,1.6404,4.4055,4.4777,30.212,2424838
MV_208,9566242,18909924,222560,62745,48535,0,61.6932027628496,57.9656458036199,51.2130931874816,51.4976842847174,27.03266534867,96.9951117197061,56.3022,0.2076,4.918,1.0629,1.9681,1.3022,34.2391,9585321
MV_209,5294165,10488836,99494,36521,13226,0,69.4708196576733,66.7363871081296,60.4440177062861,60.6405829970075,39.6083984963917,93.8104624369545,41.4587,0.398,8.6146,1.7726,3.9906,1.9156,41.8498,5306569
MV_210,7568452,6434627,1133825,1110502,23322,1,68.1213479132523,66.8184007969159,61.0418234798873,61.811785049856,57.2229532776222,96.3861230211829,48.9405,0.6106,10.1783,1.2125,6.567,4.768,27.7231,7592269
MV_211,7893076,14588054,1198098,580504,18544,1,66.5633485917538,63.3251388433602,56.2002410720485,57.1855895241408,50.9379716851209,94.9684086433986,61.4992,0.2144,5.7325,2.0203,2.1117,0.91,27.5119,7904051
MV_212,6068534,5940336,128198,106432,21766,0,68.0843593380785,66.3699189962118,60.497245792806,61.2307116971161,50.9507090594237,97.1684826937609,39.4646,0.8467,10.1374,2.0792,5.4269,4.5357,37.5094,6090209
MV_213,6144720,11746754,542686,191625,79718,0,62.5342441309282,53.6432481392637,46.6783269213243,47.2812554004281,33.6275783786573,93.3567196110191,59.5904,0.2506,8.0202,1.6646,2.954,1.0773,26.443,6198084
MV_214,9669325,19030426,308224,76178,77934,0,67.6058051142003,61.7190257165721,54.79323282649,55.269562331395,24.736743407392,94.4257578791834,8.9013,0.2873,37.1617,0.6964,3.0239,9.1144,40.8149,9686011
MV_215,4113593,8017840,209346,83550,21123,0,66.8820128490523,65.0915963119562,59.0862858819528,59.9576781277751,46.2047901560097,96.5365518141169,28.7126,0.5773,12.0153,1.6669,3.0445,3.9726,50.0108,4138671
MV_216,8781173,13854484,3707862,1796561,57370,0,69.5809345054516,68.1618591603452,63.0093690216558,64.1133643086238,61.384569328632,94.8870187060278,49.3497,0.3382,9.3949,0.7001,4.0372,6.4124,29.7675,8831987
MV_223,5985483,4390988,1594495,1513117,81378,0,59.139521319818,51.1605542672326,44.1716543176215,43.3269166301525,46.4979281841586,96.4232116594078,36.709,0.6313,15.0675,0.8516,11.1915,12.5312,23.0179,5995736
MV_225,555288,548593,6695,3304,3390,1,53.3629533790641,52.4143843258067,45.2182543112763,45.4797892062057,23.7879014189694,94.4516185091619,47.194,0,16.5267,0,5.9213,1.2152,29.1427,555716
MV_227,594023,566408,27615,24196,3419,0,56.0537959618966,48.4339926693098,41.3116327145582,41.5461734297538,36.5009958355966,95.6148200304128,63.5062,0.2963,13.3827,0.1975,0,0.2963,22.321,594487
MV_229,5690414,5596725,93689,60906,32783,0,60.212175243273,58.8278336306217,51.9362770441659,52.2346943971698,34.1096179914398,94.7372864311487,62.5903,0.4252,6.1041,2.6349,3.6344,0.9317,23.6795,5697611
MV_230,162821,149985,12836,11773,1063,0,51.816421445313,50.1244247831049,42.8544045301282,42.8284161749508,43.1580710501714,88.6988894699836,3.6842,0,0,17.8947,3.1579,1.0526,74.2105,162982
MV_231,4587724,4541185,46539,34260,12279,0,67.1760572654955,64.7851851674478,57.8358449636465,58.0762505821718,34.2140570274394,92.5519754611856,17.6544,0.5279,39.0855,1.4291,6.4062,19.0567,15.8402,4593761
MV_232,12798211,12335282,462929,289586,173342,1,62.0048403095956,49.7447927737819,41.6077099369592,42.0548095292836,29.4597724489069,94.9014074011704,60.0775,0.2212,10.2681,0.3141,2.1335,8.9909,17.9948,12810131
MV_233,2691907,2116488,575419,514172,61247,0,61.5502060909681,44.9609132443143,37.7569682013532,38.0556228053266,36.6584610518596,92.9078079017429,59.6507,0.494,9.1184,1.2638,7.0734,9.329,13.0706,2693956
MV_234,587308,570231,17077,10787,6290,0,59.3652572844363,47.0746183573071,39.9104626533267,40.1790590129263,30.9414417052175,94.4649443653788,14.6737,1.0847,46.581,0.1302,3.3322,30.4148,3.7834,587657
MV_235,33101,25001,8100,7273,827,0,58.0019009112305,45.6981775390743,38.5423703211383,37.953121875125,40.3611111111111,98.0402510409752,0,0,0,0,0,0,100,33142
MV_236,24417,22118,2299,1785,514,0,57.8727272727273,45.3830439223698,38.1722979891059,38.42616873135,35.1683340582862,97.7139938712972,0,0,0,0,0,0,100,24475
MV_237,691019,556857,134162,122889,11273,0,59.7509732071586,49.7001075878345,42.5867465294008,42.6236933359911,42.4333865028846,92.9406762344653,49.3521,0.3811,15.263,0.6669,8.0221,11.128,15.1867,691528
MV_239,22,21,1,0,1,0,58.6923076923077,45.6153846153846,40.6363636363636,41.5714285714286,21,100,NA,NA,NA,NA,NA,NA,NA,26
MV_240,7269,6619,650,561,89,0,57.1309425666392,47.7268480351745,40.6296602008529,40.740595256081,38.9723076923077,99.1412475954933,NA,NA,NA,NA,NA,NA,NA,7278
MV_243,6567,5684,883,789,94,0,56.6200547778454,47.9411138161899,40.8257956448911,40.9160802251935,40.2434881087203,99.2087644552648,NA,NA,NA,NA,NA,NA,NA,6572
MV_244,990478,921839,68639,39127,29512,0,47.9952652050063,44.4140998846058,36.7262867019762,37.0995293104327,31.7135447777503,93.2250445076897,35.4334,0,16.3636,0.1691,13.5729,3.1712,31.2896,991384
MV_245,5443079,4974852,468227,414167,54060,0,59.2879926543245,50.7085419105127,43.368788694781,43.5755554135078,41.1719144773796,89.9926812411137,71.1132,0.1912,6.7135,0.3075,1.0009,9.9188,10.755,5462806
MV_247,14183817,13881370,302447,222571,79876,0,65.194927531996,63.1284412644456,56.1087088898567,56.3003308030836,47.3138434171938,94.8317569170074,55.7947,0.2287,8.802,0.4417,3.841,7.0476,23.8443,14198887
MV_281,10012915,7939381,2073534,1942304,131227,3,65.5931387321632,53.1795239010008,45.4010553370322,43.6271016594367,52.549203919492,93.0429753576749,34.1471,0.5417,12.2766,0.5122,5.0669,10.3751,37.0804,10031149
MV_282,4739437,3444178,1295259,1265622,29637,0,59.0156606920208,56.0228912937116,49.1898685434578,48.0146365838235,52.3148852854912,93.3340313681819,35.8238,1.0731,15.4568,0.2029,0.523,14.1582,32.7622,4752025
MV_283,1969535,1860343,109192,90802,18390,0,68.6939717646438,58.6656025243248,51.3888059872,51.781813353774,44.8215253864752,91.6544978485302,16.4256,0.6344,45.0828,1.0861,8.8091,19.3253,8.6366,1971854
MV_284,5721155,5263409,457746,441101,16645,0,58.9767592637556,58.5052070089109,51.4583153226927,50.0955067333738,67.1286193653249,95.1101239832433,18.3647,0.1431,42.8937,0.2192,2.8979,1.7077,33.7737,5745429
MV_285,1449800,1398491,51309,46168,5141,0,59.7331651449127,59.2377186983236,52.2626658849496,52.0707426790734,57.4936950632443,93.6094338108752,14.1484,0.4271,25.6006,2.149,0.0133,2.6428,55.0187,1451943
MV_286,4120255,3129976,990279,976394,13885,0,60.9011393467286,54.7224800521581,47.5094708943985,46.0081665162928,52.2546443981949,90.7283146964296,24.6177,0.3813,33.7322,2.162,2.6041,6.0926,30.4101,4124381
MV_287,21875610,21133381,742229,544466,197762,1,63.1791559797086,53.9671931358052,46.8562519628024,47.2117609103815,36.7338961425652,95.1950318526556,23.8481,0.342,25.6232,3.2354,9.4891,4.765,32.6972,21916511
MV_288,26192,24229,1963,1426,537,0,47.4587068472249,45.4815945069617,38.1084682345754,38.4867720500227,33.4381049414162,94.8884226587831,0,0,83.3333,0,0,0,16.6667,26215
MV_289,520,443,77,71,6,0,57.1325757575758,55.0871212121212,48.7980769230769,47.9142212189616,53.4025974025974,95.2651515151515,NA,NA,NA,NA,NA,NA,NA,528
MV_290,458554,450491,8063,6682,1381,0,56.2412109970304,55.0962893295364,48.0928767386175,48.1925943026609,42.5212699987598,92.5832313905391,23.7847,0.4821,21.0526,0.2411,0.0402,5.7051,48.6943,459324
MV_291,3487028,3419713,67315,55839,11476,0,58.9291023975634,56.5539803205054,49.5634044234804,49.6402750757154,45.6582188219565,96.5349756702324,22.0329,0.3674,33.638,5.1298,5.8357,12.3664,20.6298,3492671
MV_292,6431169,6016370,414799,153843,260956,0,57.9984041475107,54.963103878041,47.3167159811848,47.5775926347615,43.6650112464109,94.1493665228707,14.2072,0.3485,51.7516,0.5802,4.7457,16.9812,11.3857,6448591
MV_C02,261734,228564,33170,NA,33170,0,63.2000494842221,62.4418370065852,55.8081945792293,55.4190336185926,58.4897799216159,90.6605898179912,0,0,20.3994,0,0,38.6591,40.9415,262710
MV_C03,14623,12018,2605,NA,2605,0,63.0229984093319,62.490124602333,56.971551665185,56.252704276918,60.2875239923225,90.7840668080594,5.2632,0,61.4035,0,0,10.5263,22.807,15088
RB_005,5492,5371,121,79,42,0,50.9200726612171,46.7674841053588,39.3306627822287,39.6149692794638,26.6942148760331,94.2688465031789,0,0,0,0,0,0,100,5505
RB_C01,9144,8210,934,NA,934,0,65.0557908109253,64.6217446538217,59.3662510936133,60.3289890377588,55.7441113490364,90.0275248782553,0,0,76.3066,0,0,18.8153,4.878,9446
RM_028,16787665,16371740,415925,263786,152138,1,56.2595517003018,55.1144737823148,47.8661698336249,48.3212351894179,29.9537729157901,95.982136580814,18.8109,0.657,15.5257,2.0003,12.2433,9.7833,40.9795,16818838
RM_029,3870222,3732437,137785,85744,52040,1,47.3506869199768,46.2514109815795,38.1422262082123,38.5858764662337,26.12425155133,94.6322577414192,47.6867,0.0861,3.9252,0.6214,7.2659,3.7714,36.6433,3873013
RM_030,1552852,1492090,60762,43760,17002,0,47.6216467026754,46.8136922969005,38.7946140392001,39.1136861717457,30.9593495934959,94.3327903955421,33.1432,0.9206,19.3836,3.0021,6.8848,19.0433,17.6223,1553881
RM_031,14513440,14187763,325677,213925,111751,1,66.2436277006883,57.0835649182077,49.623242870057,50.0787812708741,29.2910398953564,94.2763665511983,23.1246,0.5597,18.8895,1.0531,10.7609,11.7595,33.8528,14534628
RM_032,10392254,9825682,566572,483078,83494,0,64.5932580263193,55.0101883604433,47.2090208726615,48.2425809221182,39.0516686317008,93.9379170020311,22.6877,0.4787,19.5011,0.7044,17.7706,12.6504,26.2071,10404520
