odds_ratio	p.value	Species1	Species2	label	Order1	Order2	Common1	Common2
3.05224856201533	0.99999162515803	Otaria byronia	Orcinus orca	NA	Carnivora	Artiodactyla	South American sea lion	Orca
1.75610453555076	0.999999999999997	Ovis ammon	Orcinus orca	NA	Artiodactyla	Artiodactyla	Argali	Orca
2.32514851353247	0.999999995693725	Ovis aries	Orcinus orca	NA	Artiodactyla	Artiodactyla	Sheep	Orca
1.26365089753476	1	Papio anubis	Orcinus orca	NA	Primates	Artiodactyla	Olive baboon	Orca
1.32908161272568	1	Piliocolobus foai	Orcinus orca	NA	Primates	Artiodactyla	Central African red colobus	Orca
0.556382060992438	1	Pongo pygmaeus	Orcinus orca	NA	Primates	Artiodactyla	Bornean orangutan	Orca
0.879565034556525	1	Rupicapra rupicapra	Orcinus orca	NA	Artiodactyla	Artiodactyla	Chamois	Orca
1.84465043770957	0.99999999999819	Sus scrofa	Orcinus orca	NA	Artiodactyla	Artiodactyla	Wild boar	Orca
2.49703368463885	0.999999929253871	Sus scrofa domesticus	Orcinus orca	NA	Artiodactyla	Artiodactyla	Pig	Orca
0.682238566989921	1	Syncerus caffer	Orcinus orca	NA	Artiodactyla	Artiodactyla	African buffalo	Orca
4.30914908779471	1	Tapirus indicus	Orcinus orca	NA	Perissodactyla	Artiodactyla	Malayan tapir	Orca
0.344271374415573	0.990340849592161	Ceratotherium simum	Otaria byronia	NA	Perissodactyla	Carnivora	White rhino	South American sea lion
1.46182631385641	0.99999999977612	Cuniculus paca	Otaria byronia	NA	Rodentia	Carnivora	Paca	South American sea lion
2.95976187750643	0.997142644469992	Diceros bicornis	Otaria byronia	NA	Perissodactyla	Carnivora	Black rhino	South American sea lion
0.0214746145277444	0.999999999999302	Dugong dugon	Otaria byronia	NA	Sir.	Carnivora	Dugong	South American sea lion
0.680824609807482	0.999999957598171	Equus burchellii	Otaria byronia	NA	Perissodactyla	Carnivora	Plains zebra	South American sea lion
0.150565794943735	0.9999936726077	Equus caballus	Otaria byronia	NA	Perissodactyla	Carnivora	Horse	South American sea lion
0.24130309322183	0.99898478373484	Gorilla beringei	Otaria byronia	NA	Primates	Carnivora	Eastern gorilla	South American sea lion
2.61763140862561	0.835842239670637	Loxodonta africana	Otaria byronia	NA	Prob.	Carnivora	African elephant	South American sea lion
1.04126733911187	1	Macropus giganteus	Otaria byronia	NA	Dipr.	Carnivora	Eastern grey kangaroo	South American sea lion
0.703798984317028	1	Marmota marmota	Otaria byronia	NA	Rodentia	Carnivora	Marmot	South American sea lion
0.414006550207168	0.92981887512112	Papio anubis	Otaria byronia	NA	Primates	Carnivora	Olive baboon	South American sea lion
0.435443439720425	0.977551074308155	Piliocolobus foai	Otaria byronia	NA	Primates	Carnivora	Central African red colobus	South American sea lion
0.182285960559212	0.999999963691464	Pongo pygmaeus	Otaria byronia	NA	Primates	Carnivora	Bornean orangutan	South American sea lion
1.4117949440361	1	Tapirus indicus	Otaria byronia	NA	Perissodactyla	Carnivora	Malayan tapir	South American sea lion
0.598370874985194	0.999999999999786	Ceratotherium simum	Ovis ammon	NA	Perissodactyla	Artiodactyla	White rhino	Argali
2.54076974010267	0.999995000994707	Cuniculus paca	Ovis ammon	NA	Rodentia	Artiodactyla	Paca	Argali
5.14430021199936	0.988125354714071	Diceros bicornis	Ovis ammon	NA	Perissodactyla	Artiodactyla	Black rhino	Argali
0.0373245783409952	0.999999999999992	Dugong dugon	Ovis ammon	NA	Sir.	Artiodactyla	Dugong	Argali
1.18332701396834	1	Equus burchellii	Ovis ammon	NA	Perissodactyla	Artiodactyla	Plains zebra	Argali
0.261695258910984	0.999999999633304	Equus caballus	Ovis ammon	NA	Perissodactyla	Artiodactyla	Horse	Argali
0.419403859158755	0.999999999689315	Gorilla beringei	Ovis ammon	NA	Primates	Artiodactyla	Eastern gorilla	Argali
4.54965040014428	0.950330887880056	Loxodonta africana	Ovis ammon	NA	Prob.	Artiodactyla	African elephant	Argali
1.80980498264072	0.999999999988839	Macropus giganteus	Ovis ammon	NA	Dipr.	Artiodactyla	Eastern grey kangaroo	Argali
1.22325829376426	1	Marmota marmota	Ovis ammon	NA	Rodentia	Artiodactyla	Marmot	Argali
1.45922609418864	0.999999999999991	Meles meles	Ovis ammon	NA	Carnivora	Artiodactyla	European badger	Argali
1.73807908369081	0.999999999897837	Otaria byronia	Ovis ammon	NA	Carnivora	Artiodactyla	South American sea lion	Argali
1.32403764494763	1	Ovis aries	Ovis ammon	NA	Artiodactyla	Artiodactyla	Sheep	Argali
0.719576125426068	1	Papio anubis	Ovis ammon	NA	Primates	Artiodactyla	Olive baboon	Argali
0.75683513470845	1	Piliocolobus foai	Ovis ammon	NA	Primates	Artiodactyla	Central African red colobus	Argali
0.316827415298453	0.99999999999968	Pongo pygmaeus	Ovis ammon	NA	Primates	Artiodactyla	Bornean orangutan	Argali
0.500861433217967	0.999999999987565	Rupicapra rupicapra	Ovis ammon	NA	Artiodactyla	Artiodactyla	Chamois	Argali
1.05042177180588	1	Sus scrofa	Ovis ammon	NA	Artiodactyla	Artiodactyla	Wild boar	Argali
1.42191631197838	1	Sus scrofa domesticus	Ovis ammon	NA	Artiodactyla	Artiodactyla	Pig	Argali
0.388495418796896	0.999999999992707	Syncerus caffer	Ovis ammon	NA	Artiodactyla	Artiodactyla	African buffalo	Argali
2.45381126268958	1	Tapirus indicus	Ovis ammon	NA	Perissodactyla	Artiodactyla	Malayan tapir	Argali
0.451928898901408	0.99999379220662	Ceratotherium simum	Ovis aries	NA	Perissodactyla	Artiodactyla	White rhino	Sheep
1.91895581654944	0.999997890842152	Cuniculus paca	Ovis aries	NA	Rodentia	Artiodactyla	Paca	Sheep
3.88531265076142	0.98036617240153	Diceros bicornis	Ovis aries	NA	Perissodactyla	Artiodactyla	Black rhino	Sheep
0.0281899676217074	0.99999999999993	Dugong dugon	Ovis aries	NA	Sir.	Artiodactyla	Dugong	Sheep
0.893726110042097	1	Equus burchellii	Ovis aries	NA	Perissodactyla	Artiodactyla	Plains zebra	Sheep
0.197649409674705	0.999999872890016	Equus caballus	Ovis aries	NA	Perissodactyla	Artiodactyla	Horse	Sheep
0.316761279982599	0.999993972630135	Gorilla beringei	Ovis aries	NA	Primates	Artiodactyla	Eastern gorilla	Sheep
3.43619414259498	0.757226548907504	Loxodonta africana	Ovis aries	NA	Prob.	Artiodactyla	African elephant	Sheep
1.36688332808869	1	Macropus giganteus	Ovis aries	NA	Dipr.	Artiodactyla	Eastern grey kangaroo	Sheep
0.92388482943221	1	Marmota marmota	Ovis aries	NA	Rodentia	Artiodactyla	Marmot	Sheep
1.10210317641411	1	Meles meles	Ovis aries	NA	Carnivora	Artiodactyla	European badger	Sheep
1.31271122865964	0.999999999999974	Otaria byronia	Ovis aries	NA	Carnivora	Artiodactyla	South American sea lion	Sheep
0.543471047195589	0.999995154422872	Papio anubis	Ovis aries	NA	Primates	Artiodactyla	Olive baboon	Sheep
0.571611492767177	0.999999565645798	Piliocolobus foai	Ovis aries	NA	Primates	Artiodactyla	Central African red colobus	Sheep
0.239288827253085	0.999999999691653	Pongo pygmaeus	Ovis aries	NA	Primates	Artiodactyla	Bornean orangutan	Sheep
0.378283378217527	0.999996387342206	Rupicapra rupicapra	Ovis aries	NA	Artiodactyla	Artiodactyla	Chamois	Sheep
0.793347361243218	1	Sus scrofa	Ovis aries	NA	Artiodactyla	Artiodactyla	Wild boar	Sheep
1.0739243838	1	Sus scrofa domesticus	Ovis aries	NA	Artiodactyla	Artiodactyla	Pig	Sheep
0.293417200243022	0.999999957858091	Syncerus caffer	Ovis aries	NA	Artiodactyla	Artiodactyla	African buffalo	Sheep
1.85327907560109	1	Tapirus indicus	Ovis aries	NA	Perissodactyla	Artiodactyla	Malayan tapir	Sheep
3.5309255689914	0.706849094043405	Cuniculus paca	Papio anubis	NA	Rodentia	Primates	Paca	Olive baboon
0.0518702289057951	1	Dugong dugon	Papio anubis	NA	Sir.	Primates	Dugong	Olive baboon
6.32268114433395	0.00621885916489651	Loxodonta africana	Papio anubis	**	Prob.	Primates	African elephant	Olive baboon
1.6999706501379	0.999999999999983	Marmota marmota	Papio anubis	NA	Rodentia	Primates	Marmot	Olive baboon
1.0517791071241	1	Piliocolobus foai	Papio anubis	NA	Primates	Primates	Central African red colobus	Olive baboon
0.440297286282055	1	Pongo pygmaeus	Papio anubis	NA	Primates	Primates	Bornean orangutan	Olive baboon
3.35709803044679	0.82215987010123	Cuniculus paca	Piliocolobus foai	NA	Rodentia	Primates	Paca	Central African red colobus
0.0493166564675588	0.999999999999999	Dugong dugon	Piliocolobus foai	NA	Sir.	Primates	Dugong	Central African red colobus
6.0114154212686	0.0173448696708647	Loxodonta africana	Piliocolobus foai	*	Prob.	Primates	African elephant	Central African red colobus
1.61628105999002	0.999999999999999	Marmota marmota	Piliocolobus foai	NA	Rodentia	Primates	Marmot	Central African red colobus
0.418621441802517	0.999999999999999	Pongo pygmaeus	Piliocolobus foai	NA	Primates	Primates	Bornean orangutan	Central African red colobus
8.01941251740871	0.999997332250237	Cuniculus paca	Pongo pygmaeus	NA	Rodentia	Primates	Paca	Bornean orangutan
0.117807287307619	1	Dugong dugon	Pongo pygmaeus	NA	Sir.	Primates	Dugong	Bornean orangutan
14.3600275116927	0.999525101334046	Loxodonta africana	Pongo pygmaeus	NA	Prob.	Primates	African elephant	Bornean orangutan
3.86096099863058	0.999999999993301	Marmota marmota	Pongo pygmaeus	NA	Rodentia	Primates	Marmot	Bornean orangutan
1.1946834699185	1	Ceratotherium simum	Rupicapra rupicapra	NA	Perissodactyla	Artiodactyla	White rhino	Chamois
5.07279972382494	0.968773590666905	Cuniculus paca	Rupicapra rupicapra	NA	Rodentia	Artiodactyla	Paca	Chamois
10.270905026462	0.702464267511533	Diceros bicornis	Rupicapra rupicapra	NA	Perissodactyla	Artiodactyla	Black rhino	Chamois
0.0745207673531377	1	Dugong dugon	Rupicapra rupicapra	NA	Sir.	Artiodactyla	Dugong	Chamois
2.3625836119296	0.999999027896652	Equus burchellii	Rupicapra rupicapra	NA	Perissodactyla	Artiodactyla	Plains zebra	Chamois
0.522490336757669	1	Equus caballus	Rupicapra rupicapra	NA	Perissodactyla	Artiodactyla	Horse	Chamois
0.837365050177935	1	Gorilla beringei	Rupicapra rupicapra	NA	Primates	Artiodactyla	Eastern gorilla	Chamois
9.08365088306638	0.446229461389081	Loxodonta africana	Rupicapra rupicapra	NA	Prob.	Artiodactyla	African elephant	Chamois
3.61338458625766	0.999752243365082	Macropus giganteus	Rupicapra rupicapra	NA	Dipr.	Artiodactyla	Eastern grey kangaroo	Chamois
2.44230881564386	0.999999999884124	Marmota marmota	Rupicapra rupicapra	NA	Rodentia	Artiodactyla	Marmot	Chamois
2.91343273290839	0.999830181417923	Meles meles	Rupicapra rupicapra	NA	Carnivora	Artiodactyla	European badger	Chamois
3.47017951157446	0.998397238409208	Otaria byronia	Rupicapra rupicapra	NA	Carnivora	Artiodactyla	South American sea lion	Chamois
1.43667704818654	1	Papio anubis	Rupicapra rupicapra	NA	Primates	Artiodactyla	Olive baboon	Chamois
1.51106690296733	0.999999999999996	Piliocolobus foai	Rupicapra rupicapra	NA	Primates	Artiodactyla	Central African red colobus	Chamois
0.632565005580247	1	Pongo pygmaeus	Rupicapra rupicapra	NA	Primates	Artiodactyla	Bornean orangutan	Chamois
2.09723029592649	0.999999985661291	Sus scrofa	Rupicapra rupicapra	NA	Artiodactyla	Artiodactyla	Wild boar	Chamois
2.83894150692091	0.999955455980811	Sus scrofa domesticus	Rupicapra rupicapra	NA	Artiodactyla	Artiodactyla	Pig	Chamois
0.775654488509658	1	Syncerus caffer	Rupicapra rupicapra	NA	Artiodactyla	Artiodactyla	African buffalo	Chamois
4.89918188933848	1	Tapirus indicus	Rupicapra rupicapra	NA	Perissodactyla	Artiodactyla	Malayan tapir	Chamois
0.56964820327027	0.999999992619834	Ceratotherium simum	Sus scrofa	NA	Perissodactyla	Artiodactyla	White rhino	Wild boar
2.41880909963869	0.996592092783575	Cuniculus paca	Sus scrofa	NA	Rodentia	Artiodactyla	Paca	Wild boar
4.8973663247243	0.823726275538835	Diceros bicornis	Sus scrofa	NA	Perissodactyla	Artiodactyla	Black rhino	Wild boar
0.0355329443303778	0.999999999999987	Dugong dugon	Sus scrofa	NA	Sir.	Artiodactyla	Dugong	Wild boar
1.12652559736454	1	Equus burchellii	Sus scrofa	NA	Perissodactyla	Artiodactyla	Plains zebra	Wild boar
0.249133506116385	0.999999995563781	Equus caballus	Sus scrofa	NA	Perissodactyla	Artiodactyla	Horse	Wild boar
0.399271864327143	0.999999932079592	Gorilla beringei	Sus scrofa	NA	Primates	Artiodactyla	Eastern gorilla	Wild boar
4.33126056814543	0.202551523093648	Loxodonta africana	Sus scrofa	NA	Prob.	Artiodactyla	African elephant	Wild boar
1.72293171297212	0.99999999569146	Macropus giganteus	Sus scrofa	NA	Dipr.	Artiodactyla	Eastern grey kangaroo	Wild boar
1.16454011769124	1	Marmota marmota	Sus scrofa	NA	Rodentia	Artiodactyla	Marmot	Wild boar
1.38918112072253	0.99999999939814	Meles meles	Sus scrofa	NA	Carnivora	Artiodactyla	European badger	Wild boar
1.65464876142343	0.999998176983631	Otaria byronia	Sus scrofa	NA	Carnivora	Artiodactyla	South American sea lion	Wild boar
0.685035425521478	0.999999999344825	Papio anubis	Sus scrofa	NA	Primates	Artiodactyla	Olive baboon	Wild boar
0.720505948203359	0.999999999993208	Piliocolobus foai	Sus scrofa	NA	Primates	Artiodactyla	Central African red colobus	Wild boar
0.30161923886418	0.999999999995438	Pongo pygmaeus	Sus scrofa	NA	Primates	Artiodactyla	Bornean orangutan	Wild boar
1.35366226228711	0.999999999998278	Sus scrofa domesticus	Sus scrofa	NA	Artiodactyla	Artiodactyla	Pig	Wild boar
0.369847074027222	0.9999999996407	Syncerus caffer	Sus scrofa	NA	Artiodactyla	Artiodactyla	African buffalo	Wild boar
2.33602475553319	1	Tapirus indicus	Sus scrofa	NA	Perissodactyla	Artiodactyla	Malayan tapir	Wild boar
0.420820036977177	0.999829511053238	Ceratotherium simum	Sus scrofa domesticus	NA	Perissodactyla	Artiodactyla	White rhino	Pig
1.78686306549755	0.999998049288327	Cuniculus paca	Sus scrofa domesticus	NA	Rodentia	Artiodactyla	Paca	Pig
3.61786426434748	0.97766945655599	Diceros bicornis	Sus scrofa domesticus	NA	Perissodactyla	Artiodactyla	Black rhino	Pig
0.0262494902312947	0.999999999999853	Dugong dugon	Sus scrofa domesticus	NA	Sir.	Artiodactyla	Dugong	Pig
0.832205808457122	1	Equus burchellii	Sus scrofa domesticus	NA	Perissodactyla	Artiodactyla	Plains zebra	Pig
0.184044065537777	0.999999495005305	Equus caballus	Sus scrofa domesticus	NA	Perissodactyla	Artiodactyla	Horse	Pig
0.294956781651388	0.999956594752405	Gorilla beringei	Sus scrofa domesticus	NA	Primates	Artiodactyla	Eastern gorilla	Pig
3.19966116276852	0.600207772205815	Loxodonta africana	Sus scrofa domesticus	NA	Prob.	Artiodactyla	African elephant	Pig
1.27279289744039	1	Macropus giganteus	Sus scrofa domesticus	NA	Dipr.	Artiodactyla	Eastern grey kangaroo	Pig
0.860288529964383	1	Marmota marmota	Sus scrofa domesticus	NA	Rodentia	Artiodactyla	Marmot	Pig
1.02623908446366	1	Meles meles	Sus scrofa domesticus	NA	Carnivora	Artiodactyla	European badger	Pig
1.22234977477158	1	Otaria byronia	Sus scrofa domesticus	NA	Carnivora	Artiodactyla	South American sea lion	Pig
0.50606081339969	0.999286944708246	Papio anubis	Sus scrofa domesticus	NA	Primates	Artiodactyla	Olive baboon	Pig
0.532264190468022	0.999907269471757	Piliocolobus foai	Sus scrofa domesticus	NA	Primates	Artiodactyla	Central African red colobus	Pig
0.222817202833573	0.99999999833307	Pongo pygmaeus	Sus scrofa domesticus	NA	Primates	Artiodactyla	Bornean orangutan	Pig
0.273219609005232	0.999999747502623	Syncerus caffer	Sus scrofa domesticus	NA	Artiodactyla	Artiodactyla	African buffalo	Pig
1.72570723186618	1	Tapirus indicus	Sus scrofa domesticus	NA	Perissodactyla	Artiodactyla	Malayan tapir	Pig
1.54022633481302	1	Ceratotherium simum	Syncerus caffer	NA	Perissodactyla	Artiodactyla	White rhino	African buffalo
6.5400249711335	0.999611228658878	Cuniculus paca	Syncerus caffer	NA	Rodentia	Artiodactyla	Paca	African buffalo
13.241598132432	0.975399099566681	Diceros bicornis	Syncerus caffer	NA	Perissodactyla	Artiodactyla	Black rhino	African buffalo
0.0960746936388158	1	Dugong dugon	Syncerus caffer	NA	Sir.	Artiodactyla	Dugong	African buffalo
3.04592269744879	0.999999992021475	Equus burchellii	Syncerus caffer	NA	Perissodactyla	Artiodactyla	Plains zebra	African buffalo
0.673612213295616	1	Equus caballus	Syncerus caffer	NA	Perissodactyla	Artiodactyla	Horse	African buffalo
1.07955934321588	1	Gorilla beringei	Syncerus caffer	NA	Primates	Artiodactyla	Eastern gorilla	African buffalo
11.7109499366396	0.965588322499597	Loxodonta africana	Syncerus caffer	NA	Prob.	Artiodactyla	African elephant	African buffalo
4.65849761689694	0.999996433532572	Macropus giganteus	Syncerus caffer	NA	Dipr.	Artiodactyla	Eastern grey kangaroo	African buffalo
3.14870712646363	0.999999999904665	Marmota marmota	Syncerus caffer	NA	Rodentia	Artiodactyla	Marmot	African buffalo
3.75609601448483	0.999999362792197	Meles meles	Syncerus caffer	NA	Carnivora	Artiodactyla	European badger	African buffalo
4.473872791276	0.999992581994749	Otaria byronia	Syncerus caffer	NA	Carnivora	Artiodactyla	South American sea lion	African buffalo
1.85221264038189	0.999999999999999	Papio anubis	Syncerus caffer	NA	Primates	Artiodactyla	Olive baboon	African buffalo
1.94811855710484	0.999999999999992	Piliocolobus foai	Syncerus caffer	NA	Primates	Artiodactyla	Central African red colobus	African buffalo
0.815524199177467	1	Pongo pygmaeus	Syncerus caffer	NA	Primates	Artiodactyla	Bornean orangutan	African buffalo
6.31619098698413	1	Tapirus indicus	Syncerus caffer	NA	Perissodactyla	Artiodactyla	Malayan tapir	African buffalo
1.0354381279177	1	Cuniculus paca	Tapirus indicus	NA	Rodentia	Perissodactyla	Paca	Malayan tapir
0.0152108594937674	1	Dugong dugon	Tapirus indicus	NA	Sir.	Perissodactyla	Dugong	Malayan tapir
0.170919363496218	1	Gorilla beringei	Tapirus indicus	NA	Primates	Perissodactyla	Eastern gorilla	Malayan tapir
1.85411586837265	1	Loxodonta africana	Tapirus indicus	NA	Prob.	Perissodactyla	African elephant	Malayan tapir
0.498513603048455	1	Marmota marmota	Tapirus indicus	NA	Rodentia	Perissodactyla	Marmot	Malayan tapir
0.293248358733733	1	Papio anubis	Tapirus indicus	NA	Primates	Perissodactyla	Olive baboon	Malayan tapir
0.308432496914574	1	Piliocolobus foai	Tapirus indicus	NA	Primates	Perissodactyla	Central African red colobus	Malayan tapir
0.129116456557129	1	Pongo pygmaeus	Tapirus indicus	NA	Primates	Perissodactyla	Bornean orangutan	Malayan tapir
